id,emotion,intensity,statement,repetition,actor,path
1283,04,01,02,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-02-02-22.wav
1284,04,02,01,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-01-01-22.wav
1285,04,02,01,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-01-02-22.wav
1286,04,02,02,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-02-01-22.wav
1287,04,02,02,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-02-02-22.wav
1288,05,01,01,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-01-01-22.wav
1289,05,01,01,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-01-02-22.wav
1290,05,01,02,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-02-01-22.wav
1291,05,01,02,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-02-02-22.wav
1292,05,02,01,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-01-01-22.wav
1293,05,02,01,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-01-02-22.wav
1294,05,02,02,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-02-01-22.wav
1295,05,02,02,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-02-02-22.wav
1296,06,01,01,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-01-01-22.wav
1297,06,01,01,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-01-02-22.wav
1298,06,01,02,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-02-01-22.wav
1299,06,01,02,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-02-02-22.wav
1300,06,02,01,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-01-01-22.wav
1301,06,02,01,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-01-02-22.wav
1302,06,02,02,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-02-01-22.wav
1303,06,02,02,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-02-02-22.wav
1304,07,01,01,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-01-01-22.wav
1305,07,01,01,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-01-02-22.wav
1306,07,01,02,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-02-01-22.wav
1307,07,01,02,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-02-02-22.wav
1308,07,02,01,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-01-01-22.wav
1309,07,02,01,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-01-02-22.wav
1310,07,02,02,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-02-01-22.wav
1311,07,02,02,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-02-02-22.wav
1312,08,01,01,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-01-01-22.wav
1313,08,01,01,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-01-02-22.wav
1314,08,01,02,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-02-01-22.wav
1315,08,01,02,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-02-02-22.wav
1316,08,02,01,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-01-01-22.wav
1317,08,02,01,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-01-02-22.wav
1318,08,02,02,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-02-01-22.wav
1319,08,02,02,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-02-02-22.wav
1320,01,01,01,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-01-01-23.wav
1321,01,01,01,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-01-02-23.wav
1322,01,01,02,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-02-01-23.wav
1323,01,01,02,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-02-02-23.wav
1324,02,01,01,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-01-01-23.wav
1325,02,01,01,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-01-02-23.wav
1326,02,01,02,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-02-01-23.wav
1327,02,01,02,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-02-02-23.wav
1328,02,02,01,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-01-01-23.wav
1329,02,02,01,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-01-02-23.wav
1330,02,02,02,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-02-01-23.wav
1331,02,02,02,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-02-02-23.wav
1332,03,01,01,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-01-01-23.wav
1333,03,01,01,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-01-02-23.wav
1334,03,01,02,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-02-01-23.wav
1335,03,01,02,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-02-02-23.wav
1336,03,02,01,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-01-01-23.wav
1337,03,02,01,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-01-02-23.wav
1338,03,02,02,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-02-01-23.wav
1339,03,02,02,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-02-02-23.wav
1340,04,01,01,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-01-01-23.wav
1341,04,01,01,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-01-02-23.wav
1342,04,01,02,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-02-01-23.wav
1343,04,01,02,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-02-02-23.wav
1344,04,02,01,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-01-01-23.wav
1345,04,02,01,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-01-02-23.wav
1346,04,02,02,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-02-01-23.wav
1347,04,02,02,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-02-02-23.wav
1348,05,01,01,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-01-01-23.wav
1349,05,01,01,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-01-02-23.wav
1350,05,01,02,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-02-01-23.wav
1351,05,01,02,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-02-02-23.wav
1352,05,02,01,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-01-01-23.wav
1353,05,02,01,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-01-02-23.wav
1354,05,02,02,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-02-01-23.wav
1355,05,02,02,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-02-02-23.wav
1356,06,01,01,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-01-01-23.wav
1357,06,01,01,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-01-02-23.wav
1358,06,01,02,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-02-01-23.wav
1359,06,01,02,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-02-02-23.wav
1360,06,02,01,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-01-01-23.wav
1361,06,02,01,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-01-02-23.wav
1362,06,02,02,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-02-01-23.wav
1363,06,02,02,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-02-02-23.wav
1364,07,01,01,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-01-01-23.wav
1365,07,01,01,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-01-02-23.wav
1366,07,01,02,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-02-01-23.wav
1367,07,01,02,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-02-02-23.wav
1368,07,02,01,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-07-02-01-01-23.wav
1369,07,02,01,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-07-02-01-02-23.wav
1370,07,02,02,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-07-02-02-01-23.wav
1371,07,02,02,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-07-02-02-02-23.wav
1372,08,01,01,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-08-01-01-01-23.wav
1373,08,01,01,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-08-01-01-02-23.wav
1374,08,01,02,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-08-01-02-01-23.wav
1375,08,01,02,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-08-01-02-02-23.wav
1376,08,02,01,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-08-02-01-01-23.wav
1377,08,02,01,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-08-02-01-02-23.wav
1378,08,02,02,01,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-08-02-02-01-23.wav
1379,08,02,02,02,23,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_23\03-01-08-02-02-02-23.wav
1380,01,01,01,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-01-01-01-01-24.wav
1381,01,01,01,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-01-01-01-02-24.wav
1382,01,01,02,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-01-01-02-01-24.wav
1383,01,01,02,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-01-01-02-02-24.wav
1384,02,01,01,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-02-01-01-01-24.wav
1385,02,01,01,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-02-01-01-02-24.wav
1386,02,01,02,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-02-01-02-01-24.wav
1387,02,01,02,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-02-01-02-02-24.wav
1388,02,02,01,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-02-02-01-01-24.wav
1389,02,02,01,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-02-02-01-02-24.wav
1390,02,02,02,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-02-02-02-01-24.wav
1391,02,02,02,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-02-02-02-02-24.wav
1392,03,01,01,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-01-01-24.wav
1393,03,01,01,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-01-02-24.wav
1394,03,01,02,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-02-01-24.wav
1395,03,01,02,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-02-02-24.wav
1396,03,02,01,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-01-01-24.wav
1397,03,02,01,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-01-02-24.wav
1398,03,02,02,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-02-01-24.wav
1399,03,02,02,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-02-02-24.wav
1400,04,01,01,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-01-01-24.wav
1401,04,01,01,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-01-02-24.wav
1402,04,01,02,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-02-01-24.wav
1403,04,01,02,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-02-02-24.wav
1404,04,02,01,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-04-02-01-01-24.wav
1405,04,02,01,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-04-02-01-02-24.wav
1406,04,02,02,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-04-02-02-01-24.wav
1407,04,02,02,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-04-02-02-02-24.wav
1408,05,01,01,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-01-01-24.wav
1409,05,01,01,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-01-02-24.wav
1410,05,01,02,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-02-01-24.wav
1411,05,01,02,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-02-02-24.wav
1412,05,02,01,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-05-02-01-01-24.wav
1413,05,02,01,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-05-02-01-02-24.wav
1414,05,02,02,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-05-02-02-01-24.wav
1415,05,02,02,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-05-02-02-02-24.wav
1416,06,01,01,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-01-01-24.wav
1417,06,01,01,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-01-02-24.wav
1418,06,01,02,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-02-01-24.wav
1419,06,01,02,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-02-02-24.wav
1420,06,02,01,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-01-01-24.wav
1421,06,02,01,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-01-02-24.wav
1422,06,02,02,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-02-01-24.wav
1423,06,02,02,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-02-02-24.wav
1424,07,01,01,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-07-01-01-01-24.wav
1425,07,01,01,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-07-01-01-02-24.wav
1426,07,01,02,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-07-01-02-01-24.wav
1427,07,01,02,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-07-01-02-02-24.wav
1428,07,02,01,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-07-02-01-01-24.wav
1429,07,02,01,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-07-02-01-02-24.wav
1430,07,02,02,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-07-02-02-01-24.wav
1431,07,02,02,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-07-02-02-02-24.wav
1432,08,01,01,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-08-01-01-01-24.wav
1433,08,01,01,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-08-01-01-02-24.wav
1434,08,01,02,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-08-01-02-01-24.wav
1435,08,01,02,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-08-01-02-02-24.wav
1436,08,02,01,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-08-02-01-01-24.wav
1437,08,02,01,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-08-02-01-02-24.wav
1438,08,02,02,01,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-08-02-02-01-24.wav
1439,08,02,02,02,24,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_24\03-01-08-02-02-02-24.wav
